2025-02-03,53.601
2025-02-04,51.873
2025-02-05,53.189
2025-02-06,54.259
2025-02-07,55.551
2025-02-10,57.777
2025-02-11,57.619
2025-02-12,55.626
2025-02-13,51.365
2025-02-14,50.74
2025-02-17,48.208
2025-02-18,49.359
2025-02-19,48.461
2025-02-20,47.662
2025-02-21,47.422
2025-02-24,47.339
2025-02-25,44.476
2025-02-26,41.544
2025-02-27,45.152
2025-02-28,44.32
2025-03-03,45.213
2025-03-04,43.464
2025-03-05,41.508
2025-03-06,38.24
2025-03-07,39.971
2025-03-10,41.232
2025-03-11,42.71
2025-03-12,42.254
2025-03-13,42.076
2025-03-14,42.29
2025-03-17,41.248
2025-03-18,40.755
2025-03-19,43.355
2025-03-20,42.855
2025-03-21,42.605
2025-03-24,42.748
2025-03-25,41.555
2025-03-26,40.87
2025-03-27,41.202
2025-03-28,40.587
