2025-06-05,36.61
2025-06-06,36.479
2025-06-09,35.858
2025-06-10,34.969
2025-06-11,36.188
2025-06-12,36.457
2025-06-13,38.2
2025-06-16,38.235
2025-06-17,39.669
2025-06-18,39.124
2025-06-19,42.067
2025-06-20,41.423
2025-06-23,40.949
2025-06-24,36.095
2025-06-25,35.859
2025-06-26,34.525
2025-06-27,33.656
2025-06-30,32.898
2025-07-01,33.693
2025-07-02,33.591
2025-07-03,33.621
2025-07-04,33.469
2025-07-07,33.621
2025-07-08,34.219
2025-07-09,34.304
2025-07-10,35.17
2025-07-11,35.561
2025-07-14,35.454
2025-07-15,34.445
2025-07-16,34.809
2025-07-17,34.407
2025-07-18,33.595
2025-07-21,33.159
2025-07-22,33.111
2025-07-23,32.69
2025-07-24,32.358
2025-07-25,32.499
2025-07-28,32.899
2025-07-29,34.103
2025-07-30,34.537
