2025-04-02,41.507
2025-04-03,39.434
2025-04-04,36.611
2025-04-07,37.26
2025-04-08,36.456
2025-04-09,33.902
2025-04-10,33.471
2025-04-11,33.628
2025-04-14,34.605
2025-04-15,34.499
2025-04-16,35.401
2025-04-17,35.748
2025-04-22,34.282
2025-04-23,34.206
2025-04-24,33.618
2025-04-25,32.484
2025-04-28,32.538
2025-04-29,31.956
2025-04-30,32.317
2025-05-01,32.149
2025-05-02,33.078
2025-05-05,32.93
2025-05-06,34.743
2025-05-07,34.531
2025-05-08,35.341
2025-05-09,34.618
2025-05-12,35.39
2025-05-13,35.744
2025-05-14,35.048
2025-05-15,35.294
2025-05-16,35.156
2025-05-19,35.225
2025-05-20,36.979
2025-05-21,36.621
2025-05-22,36.356
2025-05-23,36.45
2025-05-26,37.253
2025-05-27,37.006
2025-05-28,36.687
2025-05-29,35.158
