2025-09-22,11.54
2025-09-23,11.54
2025-09-24,11.325
2025-09-25,11.375
2025-09-26,11.45
2025-09-29,11.31
2025-09-30,10.91
2025-10-01,10.91
2025-10-02,10.865
2025-10-03,10.955
2025-10-06,11.46
2025-10-07,11.48
2025-10-08,11.325
2025-10-09,11.1
2025-10-10,11.03
2025-10-13,10.87
2025-10-14,11.0
2025-10-15,11.045
2025-10-16,11.2
2025-10-17,11.145
2025-10-20,11.05
2025-10-21,11.215
2025-10-22,11.155
2025-10-23,11.265
2025-10-24,11.205
2025-10-26,11.12
2025-10-27,11.15
2025-10-28,11.215
2025-10-29,11.13
2025-10-30,11.0
2025-11-03,11.15
2025-11-04,11.19
2025-11-05,11.16
2025-11-06,11.155
2025-11-07,11.13
2025-11-10,11.15
2025-11-11,11.13
2025-11-12,11.135
2025-11-13,11.13
2025-11-14,11.127
