2025-10-03,31.845
2025-10-06,33.355
2025-10-07,33.472
2025-10-08,32.985
2025-10-09,32.679
2025-10-10,32.428
2025-10-13,31.753
2025-10-14,32.033
2025-10-15,32.024
2025-10-16,32.53
2025-10-17,31.988
2025-10-20,31.909
2025-10-21,32.412
2025-10-22,32.059
2025-10-23,32.714
2025-10-24,32.295
2025-10-27,31.653
2025-10-28,31.761
2025-10-29,32.117
2025-10-30,31.372
2025-10-31,31.122
2025-11-03,31.741
2025-11-04,32.551
2025-11-05,31.819
2025-11-06,31.548
2025-11-07,31.201
2025-11-10,31.071
2025-11-11,31.102
2025-11-12,30.933
2025-11-13,30.458
2025-11-14,31.25
2025-11-17,31.418
2025-11-18,31.694
2025-11-19,30.94
2025-11-20,31.159
2025-11-21,30.198
2025-11-24,29.747
2025-11-25,29.386
2025-11-26,29.368
2025-11-27,29.021
