2025-11-19,11.25
2025-11-20,11.405
2025-11-21,10.97
2025-11-24,10.735
2025-11-25,10.595
2025-11-26,10.63
2025-11-27,10.5
2025-12-01,10.46
2025-12-02,10.3
2025-12-03,10.38
2025-12-04,10.035
2025-12-05,10.08
2025-12-08,10.17
2025-12-09,10.055
2025-12-10,9.62
2025-12-11,9.61
2025-12-12,9.84
2025-12-15,9.68
2025-12-16,9.455
2025-12-17,9.535
2025-12-18,9.555
2025-12-19,9.675
2025-12-22,9.59
2025-12-23,9.63
2025-12-24,9.73
2025-12-26,9.72
2025-12-29,9.69
2025-12-30,9.57
2025-12-31,9.605
2026-01-02,9.7
2026-01-05,9.54
2026-01-06,9.575
2026-01-07,9.605
2026-01-08,9.555
2026-01-09,9.565
2026-01-12,9.61
2026-01-13,9.61
2026-01-14,9.595
2026-01-15,9.61
2026-01-16,9.61
