2025-09-05,32.761
2025-09-08,33.764
2025-09-09,33.572
2025-09-10,33.729
2025-09-11,33.045
2025-09-12,33.362
2025-09-15,32.927
2025-09-16,33.063
2025-09-17,33.068
2025-09-18,33.494
2025-09-19,32.901
2025-09-22,32.384
2025-09-23,32.751
2025-09-24,32.385
2025-09-25,32.89
2025-09-26,33.135
2025-09-29,32.571
2025-09-30,31.411
2025-10-01,31.335
2025-10-02,31.455
2025-10-03,31.438
2025-10-06,33.116
2025-10-07,33.246
2025-10-08,32.7
2025-10-09,32.363
2025-10-10,32.17
2025-10-13,31.475
2025-10-14,31.801
2025-10-15,31.826
2025-10-16,32.378
2025-10-17,31.816
2025-10-20,31.739
2025-10-21,32.2
2025-10-22,31.768
2025-10-23,32.454
2025-10-24,32.016
2025-10-27,31.4
2025-10-28,31.494
2025-10-29,31.869
2025-10-30,31.048
