2025-05-20,12.595
2025-05-21,12.575
2025-05-22,12.37
2025-05-23,12.585
2025-05-26,12.58
2025-05-28,12.5
2025-05-29,12.09
2025-05-30,11.715
2025-06-02,12.14
2025-06-03,12.345
2025-06-04,12.305
2025-06-05,12.67
2025-06-06,12.645
2025-06-09,12.5
2025-06-10,12.22
2025-06-11,12.68
2025-06-12,12.885
2025-06-13,13.385
2025-06-16,13.585
2025-06-17,14.005
2025-06-18,13.88
2025-06-19,14.255
2025-06-23,14.46
2025-06-24,13.52
2025-06-25,13.54
2025-06-26,13.325
2025-06-27,13.195
2025-06-30,13.125
2025-07-01,13.105
2025-07-02,13.165
2025-07-03,13.16
2025-07-04,13.095
2025-07-08,13.115
2025-07-09,13.115
2025-07-10,13.125
2025-07-11,13.115
2025-07-14,13.115
2025-07-15,13.105
2025-07-16,13.105
2025-07-17,13.105
