2025-08-22,11.89
2025-08-25,11.89
2025-08-26,11.75
2025-08-27,11.39
2025-08-28,11.14
2025-08-29,11.16
2025-09-01,11.245
2025-09-03,11.425
2025-09-04,11.505
2025-09-05,11.375
2025-09-08,11.725
2025-09-09,11.64
2025-09-10,11.7
2025-09-11,11.49
2025-09-12,11.515
2025-09-15,11.325
2025-09-16,11.45
2025-09-17,11.48
2025-09-18,11.525
2025-09-19,11.365
2025-09-22,11.365
2025-09-23,11.355
2025-09-24,11.22
2025-09-25,11.28
2025-09-26,11.295
2025-09-29,11.2
2025-09-30,11.05
2025-10-01,11.045
2025-10-02,11.025
2025-10-03,11.04
2025-10-06,11.13
2025-10-07,11.135
2025-10-08,11.115
2025-10-09,11.08
2025-10-10,11.06
2025-10-13,11.04
2025-10-14,11.03
2025-10-15,11.016
2025-10-16,11.016
2025-10-17,11.016
