2025-01-03,49.462
2025-01-06,47.322
2025-01-07,47.537
2025-01-08,45.604
2025-01-09,45.042
2025-01-10,45.081
2025-01-13,48.269
2025-01-14,46.933
2025-01-15,47.008
2025-01-16,46.298
2025-01-17,46.904
2025-01-20,47.782
2025-01-21,49.934
2025-01-22,48.705
2025-01-23,49.176
2025-01-24,49.727
2025-01-27,47.952
2025-01-28,48.246
2025-01-29,51.04
2025-01-30,51.444
2025-01-31,53.237
2025-02-03,53.794
2025-02-04,52.048
2025-02-05,53.438
2025-02-06,54.502
2025-02-07,55.723
2025-02-10,58.039
2025-02-11,57.766
2025-02-12,55.661
2025-02-13,51.383
2025-02-14,50.685
2025-02-17,48.136
2025-02-18,49.215
2025-02-19,48.264
2025-02-20,47.494
2025-02-21,47.195
2025-02-24,47.144
2025-02-25,44.291
2025-02-26,41.336
2025-02-27,44.93
