2025-05-05,32.989
2025-05-06,34.805
2025-05-07,34.611
2025-05-08,35.413
2025-05-09,34.725
2025-05-12,35.478
2025-05-13,35.833
2025-05-14,35.183
2025-05-15,35.405
2025-05-16,35.247
2025-05-19,35.298
2025-05-20,37.032
2025-05-21,36.698
2025-05-22,36.447
2025-05-23,36.571
2025-05-26,37.369
2025-05-27,37.106
2025-05-28,36.845
2025-05-29,35.399
2025-05-30,34.228
2025-06-02,35.015
2025-06-03,35.848
2025-06-04,35.65
2025-06-05,36.393
2025-06-06,36.251
2025-06-09,35.605
2025-06-10,34.638
2025-06-11,35.913
2025-06-12,36.177
2025-06-13,37.894
2025-06-16,37.906
2025-06-17,39.309
2025-06-18,38.693
2025-06-19,41.628
2025-06-20,40.929
2025-06-23,40.522
2025-06-24,35.615
2025-06-25,35.401
2025-06-26,34.024
2025-06-27,33.087
