2025-04-03,26667.0
2025-04-04,26667.0
2025-04-07,26667.0
2025-04-08,26667.0
2025-04-09,26667.0
2025-04-10,26667.0
2025-04-11,26667.0
2025-04-14,26667.0
2025-04-15,26667.0
2025-04-16,26667.0
2025-04-17,26667.0
2025-04-21,26667.0
2025-04-22,26667.0
2025-04-23,26667.0
2025-04-24,28333.0
2025-04-25,31000.0
2025-04-28,34333.0
2025-04-29,34333.0
2025-04-30,37000.0
2025-05-01,37000.0
2025-05-02,37378.0
2025-05-05,37378.0
2025-05-06,37889.0
2025-05-07,37889.0
2025-05-08,37889.0
2025-05-09,38100.0
2025-05-12,38100.0
2025-05-13,37933.0
2025-05-14,37933.0
2025-05-15,37933.0
2025-05-16,37356.0
2025-05-19,37059.0
2025-05-20,36511.0
2025-05-21,36511.0
2025-05-22,36511.0
2025-05-23,36048.0
2025-05-26,35696.0
2025-05-28,35696.0
2025-05-29,35696.0
2025-06-02,34988.89
