2025-12-05,30750.0
2025-12-08,30750.0
2025-12-09,31500.0
2025-12-10,31500.0
2025-12-11,31500.0
2025-12-12,31500.0
2025-12-15,31500.0
2025-12-16,32000.0
2025-12-17,32000.0
2025-12-18,32000.0
2025-12-19,32000.0
2025-12-22,32000.0
2025-12-23,32000.0
2025-12-26,32000.0
2025-12-29,32000.0
2025-12-30,32000.0
2025-12-31,32000.0
2026-01-02,32000.0
2026-01-05,32000.0
2026-01-06,32000.0
2026-01-07,32000.0
2026-01-08,32000.0
2026-01-09,32000.0
2026-01-12,32000.0
2026-01-13,32000.0
2026-01-14,32000.0
2026-01-15,32000.0
2026-01-16,32000.0
2026-01-19,32000.0
2026-01-21,32000.0
2026-01-22,32000.0
2026-01-23,32000.0
2026-01-26,31000.0
2026-01-27,31000.0
2026-01-28,31000.0
2026-01-29,31000.0
2026-01-30,31000.0
2026-02-02,31000.0
2026-02-03,31000.0
2026-02-04,31000.0
