2025-12-02,68125.0
2025-12-03,68750.0
2025-12-04,68000.0
2025-12-05,67375.0
2025-12-08,72000.0
2025-12-09,68500.0
2025-12-10,66500.0
2025-12-11,66750.0
2025-12-12,66750.0
2025-12-15,66250.0
2025-12-16,63500.0
2025-12-17,53750.0
2025-12-18,52750.0
2025-12-19,52250.0
2025-12-22,32624.0
2025-12-23,31875.0
2025-12-26,30125.0
2025-12-29,30125.0
2025-12-30,29250.0
2025-12-31,29250.0
2026-01-02,34000.0
2026-01-05,39710.0
2026-01-06,43195.0
2026-01-07,43050.0
2026-01-08,43213.0
2026-01-09,45567.0
2026-01-12,46623.0
2026-01-13,43026.0
2026-01-14,42652.0
2026-01-15,42610.0
2026-01-16,41705.0
2026-01-19,40424.0
2026-01-21,39724.0
2026-01-22,38943.0
2026-01-23,38057.0
2026-01-26,36902.0
2026-01-27,35973.0
2026-01-28,34936.0
2026-01-29,33887.0
2026-02-02,32828.57
