2025-08-06,48125.0
2025-08-07,48125.0
2025-08-08,48125.0
2025-08-11,48125.0
2025-08-12,48125.0
2025-08-13,48125.0
2025-08-14,48125.0
2025-08-15,48125.0
2025-08-18,48063.0
2025-08-19,48063.0
2025-08-20,48063.0
2025-08-21,48063.0
2025-08-22,48063.0
2025-08-25,48063.0
2025-08-26,48063.0
2025-08-27,48063.0
2025-08-28,48063.0
2025-08-29,47750.0
2025-09-01,45778.0
2025-09-03,45778.0
2025-09-04,45778.0
2025-09-05,44639.0
2025-09-08,44639.0
2025-09-09,43522.0
2025-09-10,43522.0
2025-09-11,43522.0
2025-09-12,42317.0
2025-09-15,41900.0
2025-09-16,40567.0
2025-09-17,40567.0
2025-09-18,40567.0
2025-09-19,37367.0
2025-09-22,37367.0
2025-09-23,35767.0
2025-09-24,35767.0
2025-09-25,35767.0
2025-09-26,34228.0
2025-09-29,34228.0
2025-10-01,32911.11
2025-10-02,32911.11
